nombre,url,url_oai,tipo,divulgador
"Ciencies, Cartafueyos Asturianos de Ciencia y Teunoloxía",http://www.unioviedo.es/reunido/index.php/CCACT/issue/view/861,http://www.unioviedo.es/reunido/index.php/CCACT/oai,Revista,Universidad de Oviedo
Ecomomics and Business Letters,http://www.unioviedo.es/reunido/index.php/EBL/,http://www.unioviedo.es/reunido/index.php/EBL/oai,Revista,Universidad de Oviedo
"Ería, Revista de Geografía",http://www.unioviedo.es/reunido/index.php/RCG,http://www.unioviedo.es/reunido/index.php/RCG/oai,Revista,Universidad de Oviedo
"Liño, Revista de Historia del Arte",http://www.unioviedo.es/reunido/index.php/RAHA/,http://www.unioviedo.es/reunido/index.php/RAHA/oai,Revista,Universidad de Oviedo
"Prosemas, Revista de Estudios Poéticos",http://www.unioviedo.es/reunido/index.php/PREP,http://www.unioviedo.es/reunido/index.php/PREP/oai,Revista,Universidad de Oviedo
Revista de Metodología Aplicada,http://www.unioviedo.es/reunido/index.php/Rema/i,http://www.unioviedo.es/reunido/index.php/Rema/oai,Revista,Universidad de Oviedo
"Res Mobilis, Investigación en Mobiliario y Objetos Decorativos",http://www.unioviedo.es/reunido/index.php/RM/i,http://www.unioviedo.es/reunido/index.php/RM/oai,Revista,Universidad de Oviedo
Revista de Filoloxía Asturiana,http://www.unioviedo.es/reunido/index.php/RFA/,http://www.unioviedo.es/reunido/index.php/RFA/oai,Revista,Universidad de Oviedo
Revista Jurídica de Asturias,http://www.unioviedo.es/reunido/index.php/RJA/,http://www.unioviedo.es/reunido/index.php/RJA/oai,Revista,Universidad de Oviedo
"Riaices, Investigacion Sobre la Calidad de la Educación Superior",http://www.unioviedo.es/reunido/index.php/RIAICES/,http://www.unioviedo.es/reunido/index.php/RIAICES/oai,Revista,Universidad de Oviedo
"Territorio, Sociedad y Poder, Estudios Medievales",http://www.unioviedo.es/reunido/index.php/TSP/,http://www.unioviedo.es/reunido/index.php/TSP/oai,Revista,Universidad de Oviedo
Trabajos de Geología,http://www.unioviedo.es/reunido/index.php/TDG/,http://www.unioviedo.es/reunido/index.php/TDG/oai,Revista,Universidad de Oviedo
"Psicothema, Revista de Psicología",http://www.unioviedo.es/reunido/index.php/PST/,http://www.unioviedo.es/reunido/index.php/PST/oai,Revista,Universidad de Oviedo
Portal de Revistas Científicas de la Universidad de Salamanca,http://www.eusal.es/es/revistas,http://revistas.usal.es/index.php/index/oai,Portal de Revistas,Universidad de Salamanca
"Gredos, Repositorio Institucional de la Universidad de Salamanca ",http://gredos.usal.es/,http://gredos.usal.es/oai/request,Repositorio Institucional,Universidad de Salamanca
"1616, Anuario de Literatura Comparada",http://revistas.usal.es/index.php/1616_Anuario_Literatura_Comp/index,http://revistas.usal.es//index.php/1616_Anuario_Literatura_Comp/oai,Revista,Universidad de Salamanca
"Adcaij, Advances in Distributed Computing and Artificial Intelligence",http://revistas.usal.es/index.php/2255-2863/index,http://revistas.usal.es/index.php/2255-2863/oai,Revista,Universidad de Salamanca
Ars Iuris Salmanticensis,http://revistas.usal.es/index.php/ais/index,http://revistas.usal.es/index.php/ais/oai,Revista,Universidad de Salamanca
América Latina Hoy,http://revistas.usal.es/index.php/1130-2887/index,http://revistas.usal.es/index.php/1130-2887/oai,Revista,Universidad de Salamanca
Artefactos,http://revistas.usal.es/index.php/artefactos/index,http://revistas.usal.es/index.php/artefactos/oai,Revista,Universidad de Salamanca
"Aula, Revista de Pedagogía",http://revistas.usal.es/index.php/0214-3402/index,http://revistas.usal.es/index.php/0214-3402/oai,Revista,Universidad de Salamanca
"Azafea, Revista de Filosofía",http://revistas.usal.es/index.php/0213-3563/index,http://revistas.usal.es/index.php/0213-3563/oai,Revista,Universidad de Salamanca
Cuadernos de la Cátedra Miguel de Unamuno,http://revistas.usal.es/index.php/0210-749X/index,http://revistas.usal.es/index.php/0210-749X/oai,Revista,Universidad de Salamanca
Enseñanza & Teaching,http://revistas.usal.es/index.php/0212-5374/index,http://revistas.usal.es/index.php/0212-5374/oai,Revista,Universidad de Salamanca
Cuadernos Dieciochistas,http://revistas.usal.es/index.php/1576-7914/index,http://revistas.usal.es/index.php/1576-7914/oai,Revista,Universidad de Salamanca
Historia de la Educación,http://revistas.usal.es/index.php/0212-0267/index,http://revistas.usal.es/index.php/0212-0267/oai,Revista,Universidad de Salamanca
"Fonseca, Journal of Communication",http://revistas.usal.es/index.php/2172-9077/index,http://revistas.usal.es/index.php/2172-9077/oai,Revista,Universidad de Salamanca
"Minos, Revista de Filosofía Egea",http://revistas.usal.es/index.php/0544-3733/index,http://revistas.usal.es/index.php/0544-3733/oai,Revista,Universidad de Salamanca
"Papel Alpha, Cuadernos de Fotografía",http://revistas.usal.es/index.php/1136-4831/index,http://revistas.usal.es/index.php/1136-4831/oai,Revista,Universidad de Salamanca
"Polen, Revista de Ciencias Naturales",http://revistas.usal.es/index.php/polen/index,http://revistas.usal.es/index.php/polen/oai,Revista,Universidad de Salamanca
Revista de Medicina y Cine,http://revistas.usal.es/index.php/medicina_y_cine/index,http://revistas.usal.es/index.php/medicina_y_cine/oai,Revista,Universidad de Salamanca
Revista de la Sociedad de Estudios Italianistas,http://revistas.usal.es/index.php/1576-7787/index,http://revistas.usal.es/index.php/1576-7787/oai,Revista,Universidad de Salamanca
"Siglo Cero, Revista Española sobre Discapacidad Intelectual",http://revistas.usal.es/index.php/0210-1696/index,http://revistas.usal.es/index.php/0210-1696/oai,Revista,Universidad de Salamanca
"Studia Geología Salmanticensis, Revista de Ciencias Geológicas",http://revistas.usal.es/index.php/0211-8327/index,http://revistas.usal.es/index.php/0211-8327/oai,Revista,Universidad de Salamanca
"Studia botánica, revista de Ciencias Biomédicas",http://revistas.usal.es/index.php/0211-9714/index,http://revistas.usal.es/index.php/0211-9714/oai,Revista,Universidad de Salamanca
"Studia Histórica, Revista de Historia Antigua",http://revistas.usal.es/index.php/0213-2052/index,http://revistas.usal.es/index.php/0213-2052/oai,Revista,Universidad de Salamanca
"Studia Histórica, Revista de Historia Contemporanea",http://revistas.usal.es/index.php/0213-2087/index,http://revistas.usal.es/index.php/0213-2052/oai,Revista,Universidad de Salamanca
"Studia Histórica, Revista de Historia Medieval",http://revistas.usal.es/index.php/Studia_H_Historia_Medieval/index,http://revistas.usal.es/index.php/Studia_Historia_Medieval/oai,Revista,Universidad de Salamanca
"Studia Histórica, Revista de Historia Moderna",http://revistas.usal.es/index.php/Studia_Historica/index,http://revistas.usal.es/index.php/Studia_Historica/oai,Revista,Universidad de Salamanca
"Teoria de la Educación, Revista Interuniversitaria",http://revistas.usal.es/index.php/1130-3743/index,http://revistas.usal.es/index.php/1130-3743/oai,Revista,Universidad de Salamanca
Studia Palaeocheloniologica Salmanticensis,http://revistas.usal.es/index.php/Palaeocheloniologica/index,http://revistas.usal.es/index.php/Palaeocheloniologica/oai,Revista,Universidad de Salamanca
"Eks, Education in the Knowledge Society ",http://revistas.usal.es/index.php/revistatesi/index,http://revistas.usal.es/index.php/revistalesi/oai,Revista,Universidad de Salamanca
"Zephyruses, Revista Científica Internacional de Prehistoria y Arqueología",http://revistas.usal.es/index.php/0514-7336/index,http://revistas.usal.es/index.php/0514-7336/oai,Revista,Universidad de Salamanca
"Voces, Revista de Filología Latina Tardoantigua",http://revistas.usal.es/index.php/1130-3336/index,http://revistas.usal.es/index.php/1130-3336/oai,Revista,Universidad de Salamanca
Portal de Revistas Científicas de la Universidad de Santiago de Compostela,http://revistas.usc.edu.co/,http://revistas.usc.edu.co/index.php/index/oai,Portal de Revistas,Universidad de Santiago de Compostela
"Minerva, Repositorio Institucional de la Universidad de Santiago de Compostela",http://dspace.usc.es/,http://dspace.usc.es/oai/request,Repositorio Institucional,Universidad de Santiago de Compostela
Ciencia & Salud,http://revistas.usc.edu.co/index.php/CienciaySalud,http://revistas.usc.edu.co/index.php/CienciaySalud/oai,Revista,Universidad de Santiago de Compostela
Contextos,http://revistas.usc.edu.co/index.php/Contextos,http://revistas.usc.edu.co/index.php/Contextos/oai,Revista,Universidad de Santiago de Compostela
Ingenium,http://revistas.usc.edu.co/index.php/Ingenium,http://revistas.usc.edu.co/index.php/Ingenium/oai,Revista,Universidad de Santiago de Compostela
Magazín Empresarial,http://revistas.usc.edu.co/index.php/magazin,http://revistas.usc.edu.co/index.php/magazin/oai,Revista,Universidad de Santiago de Compostela
Estudos de Linguistica Gallega,http://ilg.usc.es/elg/,http://www.usc.es/revistas/index.php/index/oai,Revista,Universidad de Santiago de Compostela
"Redu, Revista de Docencia Universitaria",http://redaberta.usc.es/redu,http://red-u.net/redu/index.php/index/oai,Revista,"Universidad de Santiago de Compostela, Red Estatal de Docencia Universitaria (RED-U)"
"Fondos Digitales, Fondo Antiguo, Tesis y Fotografía de la Universidad de Sevilla",http://fondosdigitales.us.es/,http://fondosdigitales.us.es/repository,Colección,Universidad de Sevilla
Portal de Revistas Científicas de la Universidad de Sevilla,https://ojs.publius.us.es/ojs/index.php/index,https://ojs.publius.us.es/ojs/index.php/index/oai,Portal de Revistas,Universidad de Sevilla
idUS. Repositorio Institucional de la Universidad de Sevilla ,idus.us.es,http://idus.us.es/oai/request,Repositorio Institucional,Universidad de Sevilla
ABC Journal of Advanced Research,journals.abc.us.org,http://journals.abc.us.org/index.php/abcjar/oai,Revista,Universidad de Sevilla
Asian Business Review,journals.abc.us.org,http://journals.abc.us.org/index.php/abr/oai,Revista,Universidad de Sevilla
Asian Journal of Applied Science and Engineering,journals.abc.us.org,http://journals.abc.us.org/index.php/ajase/oai,Revista,Universidad de Sevilla
American Journal of Trade and Policy,journals.abc.us.org,http://journals.abc.us.org/index.php/ajtp/oai,Revista,Universidad de Sevilla
Engineering International,journals.abc.us.org,http://journals.abc.us.org/index.php/ei/oai,Revista,Universidad de Sevilla
Revista de Estudios Andaluces,https://ojs.publius.us.es/ojs/index.php/REA,https://ojs.publius.us.es/ojs/index.php/REA/oai,Revista,Universidad de Sevilla
"Fuentes, Formación y Enseñanza",https://ojs.publius.us.es/ojs/index.php/fuentes,https://ojs.publius.us.es/ojs/index.php/fuentes/oai,Revista,Universidad de Sevilla
"Philologia Hispalensis, Revista de carácter Científico, Filológico y Lingüístico",https://ojs.publius.us.es/ojs/index.php/PH,https://ojs.publius.us.es/ojs/index.php/PH/oai,Revista,Universidad de Sevilla
"Araucaria, Ciencias Sociales y Humanidades",https://ojs.publius.us.es/ojs/index.php/araucaria,https://ojs.publius.us.es/ojs/index.php/araucaria/oai,Revista,Universidad de Sevilla
"Iberia, An International Journal of Theoretical Linguistics",https://ojs.publius.us.es/ojs/index.php/iberia,https://ojs.publius.us.es/ojs/index.php/iberia/oai,Revista,Universidad de Sevilla
"Thémata, Revista de Filosofía",https://ojs.publius.us.es/ojs/index.php/themata,https://ojs.publius.us.es/ojs/index.php/themata/oai,Revista,Universidad de Sevilla
"Spal, Revista de Prehistoria y Arqueología",https://ojs.publius.us.es/ojs/index.php/spal,https://ojs.publius.us.es/ojs/index.php/spal/oai,Revista,Universidad de Sevilla
"Proyecto, Progreso, Arquitectura",https://ojs.publius.us.es/ojs/index.php/ppa,https://ojs.publius.us.es/ojs/index.php/ppa/oai,Revista,Universidad de Sevilla
"Atalanta, Revista de las Letras Barrocas",http://www.revistaatalanta.com/index.php/ARLB/,http://www.revistaatalanta.com/index.php/index/oai,Revista,Universidad de Sevilla
"Memorabilia, Boletín de Literatura Sapiencial",https://ojs.uv.es/index.php/memorabilia,https://ojs.uv.es/index.php/memorabilia/oai,Boletín,Universidad de Valencia
"Tirant, Butlletí informatiu i bibliogràfic de literatura de cavalleries",https://ojs.uv.es/index.php/Tirant,https://ojs.uv.es/index.php/Tirant/oai,Boletín,Universidad de Valencia
Portal de Revistas Científicas de la Universidad de Valencia,https://ojs.uv.es/index.php,https://ojs.uv.es/index.php/index/oai,Portal de Revistas,Universidad de Valencia
"Roderic, Repositorio Institucional de la Universidad de Valencia ",http://roderic.uv.es/,http://roderic.uv.es/oai/request,Repositorio Institucional,Universidad de Valencia
Cuadernos Electrónicos de Filosofía del Derecho,http://ojs.uv.es/index.php/CEFD,http://ojs.uv.es/index.php/index/oai,Revista,Universidad de Valencia
Revista de Innovación Educativa,http://ojs.uv.es/index.php/attic/index,http://ojs.uv.es/index.php/index/oai,Revista,Universidad de Valencia
"Kamchatka, Revista de Análisis Cultural",http://ojs.uv.es/index.php/kamchatka,http://ojs.uv.es/index.php/index/oai,Revista,Universidad de Valencia
"Lemir, Revista de Literatura Española Medieval y Renacimiento",http://parnaseo.uv.es/lemir.htm,http://parnaseo.uv.es/lemir.htm/oai,Revista,Universidad de Valencia
Revista de la Asociación de Sociología de la Educación,https://ojs.uv.es/index.php/RASE,https://ojs.uv.es/index.php/RASE/oai,Revista,Universidad de Valencia
"Zibaldone, Estudios italianos",https://ojs.uv.es/index.php/zibaldone,https://ojs.uv.es/index.php/zibaldone/oai,Revista,Universidad de Valencia
Revista de Estudios Kantianos,https://ojs.uv.es/index.php/REK,https://ojs.uv.es/index.php/REK/oai,Revista,Universidad de Valencia
@tic. revista d'innovació educativa,https://ojs.uv.es/index.php/attic,https://ojs.uv.es/index.php/attic/oai,Revista,Universidad de Valencia
Anejos de @tic,https://ojs.uv.es/index.php/anejos,https://ojs.uv.es/index.php/anejos/oai,Revista,Universidad de Valencia
"Caplletra, Revista Internacional de Filología",https://ojs.uv.es/index.php/caplletra,https://ojs.uv.es/index.php/caplletra/oai,Revista,Universidad de Valencia
Cuadernos Electrónicos de Filosofía del Derecho,https://ojs.uv.es/index.php/CEFD,https://ojs.uv.es/index.php/CEFD/oai,Revista,Universidad de Valencia
Didáctica de las Ciencias Experimentales y Sociales,https://ojs.uv.es/index.php/dces,https://ojs.uv.es/index.php/dces/oai,Revista,Universidad de Valencia
"Eari, Educación Artística, Revista de Investigación",https://ojs.uv.es/index.php/eari,https://ojs.uv.es/index.php/eari/oai,Revista,Universidad de Valencia
"Kamchatka, Revista de análisis cultural ",https://ojs.uv.es/index.php/kamchatka,https://ojs.uv.es/index.php/kamchatka/oai,Revista,Universidad de Valencia
"Extravío, Revista electrónica de Literatura Comparada",https://ojs.uv.es/index.php/extravio,https://ojs.uv.es/index.php/extravio/oai,Revista,Universidad de Valencia
Revista de la Sociedad Española de Emblemática,https://ojs.uv.es/index.php/IMAGO,https://ojs.uv.es/index.php/IMAGO/oai,Revista,Universidad de Valencia
"Laocoonte, Revista de Estética y Teoría de las Artes",https://ojs.uv.es/index.php/LAOCOONTE,https://ojs.uv.es/index.php/LAOCOONTE/oai,Revista,Universidad de Valencia
"Magnificat, Cultura i Literatura Medievals",https://ojs.uv.es/index.php/MCLM,https://ojs.uv.es/index.php/MCLM/oai,Revista,Universidad de Valencia
"Mètode, Science Studies Journal",https://ojs.uv.es/index.php/Metode,https://ojs.uv.es/index.php/Metode/oai,Revista,Universidad de Valencia
"Normas, Revista de Investigación de la Lengua Española",https://ojs.uv.es/index.php/normas,https://ojs.uv.es/index.php/normas/oai,Revista,Universidad de Valencia
"Quaderns de Filologia, Estudis Lingüístics",https://ojs.uv.es/index.php/qfilologia,https://ojs.uv.es/index.php/qfilologia/oai,Revista,Universidad de Valencia
"Quaderns de Filologia, Estudis Literaris",https://ojs.uv.es/index.php/qdfed,https://ojs.uv.es/index.php/qdfed/oai,Revista,Universidad de Valencia
Quaderns de filosofia,https://ojs.uv.es/index.php/qfilosofia,https://ojs.uv.es/index.php/qfilosofia/oai,Revista,Universidad de Valencia
"Relieve, Revista de Investigación y Evaluación Educativa",https://ojs.uv.es/index.php/RELIEVE,https://ojs.uv.es/index.php/RELIEVE/oai,Revista,Universidad de Valencia
"Saitabi, Revista de Geografía e Historia",https://ojs.uv.es/index.php/saitabi/index,https://ojs.uv.es/index.php/saitabi/index/oai,Revista,Universidad de Valencia
"Sagvntvm, Papeles del Laboratorio de Arqueología de Valencia",https://ojs.uv.es/index.php/saguntum,https://ojs.uv.es/index.php/saguntum/oai,Revista,Universidad de Valencia
"Sagvntvm, Papeles del Laboratorio de Arqueología de Valencia-Extra",https://ojs.uv.es/index.php/saguntumextra,https://ojs.uv.es/index.php/saguntumextra/oai,Revista,Universidad de Valencia
"Scripta, treballs sobre història de la literatura i la cultura",https://ojs.uv.es/index.php/scripta,https://ojs.uv.es/index.php/scripta/oai,Revista,Universidad de Valencia
"Terra, reflexión académica y política en el campo del desarrollo local",https://ojs.uv.es/index.php/TERRA,https://ojs.uv.es/index.php/TERRA/oai,Revista,Universidad de Valencia
"Mètode, Revista Anual de Metodología Científica",https://ojs.uv.es/index.php/Metode/,http://www.uv.es/metode/index/oai,Revista,Universidad de Valencia
"Relieve, Revista Electrónica de Investigación y Evaluación Educativa",http://www.uv.es/relieve/,http://www.uv.es/relieve/oai/request,Revista,Universidad de Valencia
"Scripta, Revista Internacional de Literatura, Cultura Medieval y Moderna",https://ojs.uv.es/index.php/scripta,http://www.uv.es/SCRIPTA/index/oai,Revista,Universidad de Valencia
Repositorio Institucional de la Universidad de Valladolid ,http://uvadoc.uva.es/,http://uvadoc.uva.es/oai/request,Repositorio Institucional,Universidad de Valladolid
Sociología y Teoría de la Religión,http://sociologia.palencia.uva.es/revista/index.php/sociologiaytecnociencia/,http://sociologia.palencia.uva.es/revista/index.php/index/oai,Revista,Universidad de Valladolid
"Castilla, Estudios de Literatura",http://www5.uva.es/castilla/,http://www5.uva.es/castilla/index.php/index/oai,Revista,Universidad de Valladolid
Ogigia. Revista Electrónica de Estudios Hispánicos,http://www.ogigia.es,http://www.ogigia.es/index.php/index/oai,Revista,Universidad de Valladolid
"Riuvic, Repositorio Institucional de la Universidad de Vich",http://repositori.uvic.cat/,http://dspace.uvic.cat:8888/oai/request,Repositorio Institucional,Universidad de Vich
"Obra Digital, Revista de Comunicación",http://revistesdigitals.uvic.cat/index.php/obradigital,http://revistesdigitals.uvic.cat/index.php/obradigital,Revista,Universidad de Vich
"Investigo, Repositorio Institucional de la Universidad de Vigo ",http://www.investigo.biblioteca.uvigo.es/,http://www.investigo.biblioteca.uvigo.es/oaiextended/request,Repositorio Institucional,Universidad de Vigo
Revista de Investigación en Educación,http://reined.webs.uvigo.es/ojs/index.php/reined/,http://reined.webs.uvigo.es/ojs/index.php/reined/oai,Revista,Universidad de Vigo
"Zaguan, Repositorio Institucional de la Universidad de Zaragoza ",http://zaguan.unizar.es/,http://zaguan.unizar.es/oai2d,Repositorio Institucional,Universidad de Zaragoza
"Miscelánea, Revista de Estudios Ingleses y Americanos",http://www.miscelaneajournal.net/index.php/misc/,http://www.miscelaneajournal.net/index.php/index/oai,Revista,Universidad de Zaragoza
Revista de Economía Aplicada,http://www.revecap.com/revista/default.html,http://www.revecap.com/revista/default.html/oai,Revista,Universidad de Zaragoza
"Zarch, Revista de Estudios Interdisciplinares en Arquitectura y Urbanismo",http://zarch.unizar.es,http://zarch.unizar.es/index.php/index/oai,Revista,Universidad de Zaragoza
"Abacus, Repositorio Institucional de la Universidad Europea ",http://abacus.universidadeuropea.es/,http://abacus.universidadeuropea.es/oai/request,Repositorio Institucional,Universidad Europea
"Ddfv, Repositorio Institucional de la Universidad Francisco de Vitoria ",http://ddfv.ufv.es/xmlui,http://ddfv.ufv.es/oai/request,Repositorio Institucional,Universidad Francisco de Vitoria
"Comunicación y Hombre, Universidad Francisco de Vitoria",http://www.comunicacionyhombre.com/index_eng.php,http://www.comunicacionyhombre.com/index.php/index/oai,Revista,Universidad Francisco de Vitoria
"Relectiones, Revista Interdisciplinar de Filosofía y Humanidades",http://www.relectiones.com/,http://www.relectiones.com/index.php/index/oai,Revista,Universidad Francisco de Vitoria
Repositorio Institucional de la Universidad Internacional de Andalucía,www.unia.es/,http://dspace.unia.es/oai/request,Repositorio Institucional,Universidad Internacional de Andalucía
"Indigo, Repositorio Internacional de la Universidad Internacional de Cataluña",http://indigo.uic.edu/,http://indigo.uic.edu/dspace-oai/request,Repositorio Institucional,Universidad Internacional de Cataluña
Repositorio Institucional de la Universidad Internacional de la Rioja ,http://reunir.unir.net/,http://reunir.unir.net/oai/request,Repositorio Institucional,Universidad Internacional de La Rioja
"International Journal of Interactive Multimedia and Artificial Intelligence, ImaI-Software",http://www.ijimai.org/journal,http://www.ijimai.org/journal/index.php/index/oai,Revista,Universidad Internacional de La Rioja
Portal de Revistas Científicas de la Universidad Jaime I,http://www.uji.es/serveis/scp/base/publ/proser/revistes/,http://www.e-revistes.uji.es/index.php/index/oai,Portal de Revistas,Universidad Jaime I
Repositorio Institucional de la Universidad Jaime I ,http://repositori.uji.es,http://repositori.uji.es/oai/request,Repositorio Institucional,Universidad Jaime I
"AdComunica, revista científica de estrategias, tendencias e innovación en comunicación",http://www.adcomunicarevista.com/ojs/index.php/adcomunica,http://www.adcomunicarevista.com/ojs/index.php/adcomunica/oai,Revista,Universidad Jaime I
Àgora de salut,http://repositori.uji.es/xmlui/handle/10234/116245,http://repositori.uji.es/xmlui/handle/10234/116245,Revista,Universidad Jaime I
"Ariadna. Cultura, educació i tecnologia",http://ariadna.uji.es/,http://ariadna.uji.es/,Revista,Universidad Jaime I
"ArtsEduca, Revista electrònica d'educació en les arts",http://www.e-revistes.uji.es/index.php/artseduca,http://www.e-revistes.uji.es/index.php/artseduca/oai,Revista,Universidad Jaime I
"Asparkia, Investigació feminista",http://www.e-revistes.uji.es/index.php/asparkia,http://www.e-revistes.uji.es/index.php/asparkia/oai,Revista,Universidad Jaime I
"Cultura, Lenguaje y Representación ",http://www.e-revistes.uji.es/index.php/clr,http://www.e-revistes.uji.es/index.php/clr/oai,Revista,Universidad Jaime I
Dossiers Feministes,http://www.e-revistes.uji.es/index.php/dossiers,http://www.e-revistes.uji.es/index.php/dossiers/oai,Revista,Universidad Jaime I
Fòrum de Recerca,http://repositori.uji.es/xmlui/handle/10234/76326,http://repositori.uji.es/xmlui/handle/10234/76326,Revista,Universidad Jaime I
"Kult-ur, Revista interdisciplinària sobre la cultura de la ciutat",http://www.e-revistes.uji.es/index.php/kult-ur,http://www.e-revistes.uji.es/index.php/kult-ur/oai,Revista,Universidad Jaime I
Language Value,http://www.languagevalue.uji.es/index.php/languagevalue,http://www.languagevalue.uji.es/index.php/languagevalue/oai,Revista,Universidad Jaime I
"Millars, espai i història",http://repositori.uji.es/xmlui/handle/10234/1136,http://repositori.uji.es/xmlui/handle/10234/1136,Revista,Universidad Jaime I
Millars: Geografia i Història,http://repositori.uji.es/xmlui/handle/10234/11653,http://repositori.uji.es/xmlui/handle/10234/11653,Revista,Universidad Jaime I
Millars: Revista del Colegio Universitario de Castellón de la Plana,http://repositori.uji.es/xmlui/handle/10234/11673,http://repositori.uji.es/xmlui/handle/10234/11673,Revista,Universidad Jaime I
MonTI. Monografías de Traducción e Interpretación,http://www.e-revistes.uji.es/index.php/monti,http://www.e-revistes.uji.es/index.php/monti/oai,Revista,Universidad Jaime I
Potestas. Grupo Europeo de Investigación Histórica,http://www.e-revistes.uji.es/index.php/potestas,http://www.e-revistes.uji.es/index.php/potestas/oai,Revista,Universidad Jaime I
Recerca. Revista de pensament i anàlisi,http://www.e-revistes.uji.es/index.php/recerca,http://www.e-revistes.uji.es/index.php/recerca/oai,Revista,Universidad Jaime I
"Tiempos de América: revista de historia, cultura y territorio",http://repositori.uji.es/xmlui/handle/10234/619,http://repositori.uji.es/xmlui/handle/10234/619,Revista,Universidad Jaime I
"RediUMH, Repositorio Institucional de la Universidad Miguel Hernandez de Elche ",http://dspace.umh.es/,http://dspace.umh.es/oai/request,Repositorio Institucional,Universidad Miguel Hernández de Elche
Contenidos digitales de la Universidad Nacional de Educación a Distancia,http://contenidosdigitales.uned.es/fezUNED/,http://contenidosdigitales.uned.es/fez/oai.php,Colección,Universidad Nacional de Educación a Distancia
Portal de Revistas Científicas de la Universidad Nacional de Educación a Distancia,http://revistas.uned.es/,http://revistas.uned.es/index.php/index/oai,Portal de Revistas,Universidad Nacional de Educación a Distancia
"E-Spacio, Repositorio Institucional de la Universidad Nacional de Educación a Distancia",http://e-spacio.uned.es/,http://e-spacio.uned.es/fez/oai.php,Repositorio Institucional,Universidad Nacional de Educación a Distancia
Revista Acción Psicológica,http://revistas.uned.es/index.php/accionpsicologica,http://e-spacio.uned.es/revistasuned/index.php/index/oai,Revista,Universidad Nacional de Educación a Distancia
"Empiria, Revista de Metodología de Ciencias Sociales, Universidad Nacional de Educación a Distancia ",http://e-spacio.uned.es/revistasuned/index.php/empiria/,http://e-spacio.uned.es/revistasuned/index.php/index/oai,Revista,Universidad Nacional de Educación a Distancia
"Acción Psicológica, Servicio de Psicología Aplicada ",http://e-spacio.uned.es/revistasuned/index.php/accionpsicologica,http://e-spacio.uned.es/revistasuned/index.php/index/oai,Revista,Universidad Nacional de Educación a Distancia
"Revista de Evaluación de Programas y Políticas Públicas, Universidad Nacional de Educación a Distancia ",http://e-spacio.uned.es/revistasuned/index.php/REPPP,http://e-spacio.uned.es/revistasuned/index.php/index/oai,Revista,Universidad Nacional de Educación a Distancia
"Endoxa, Revista de Filosofía",http://revistas.uned.es/index.php/endoxa,http://revistas.uned.es/index.php/endoxa/oai,Revista,Universidad Nacional de Educación a Distancia
"Ria, Revista Iberoamericana de Argumentación",http://revistas.uned.es/index.php/RIA,http://revistas.uned.es/index.php/RIA/oai,Revista,Universidad Nacional de Educación a Distancia
Investigaciones Fenomenológicas,http://revistas.uned.es/index.php/rif,http://revistas.uned.es/index.php/rif/oai,Revista,Universidad Nacional de Educación a Distancia
Epos,http://revistas.uned.es/index.php/EPOS,http://revistas.uned.es/index.php/EPOS/oai,Revista,Universidad Nacional de Educación a Distancia
Signa,http://revistas.uned.es/index.php/signa,http://revistas.uned.es/index.php/signa/oai,Revista,Universidad Nacional de Educación a Distancia
"Revista de Lenguas y Literatura Catalana, Gallega y Vasca",http://revistas.uned.es/index.php/RLLCGV,http://revistas.uned.es/index.php/RLLCGV/oai,Revista,Universidad Nacional de Educación a Distancia
Revista de Escritoras Ibéricas,http://revistas.uned.es/index.php/REI,http://revistas.uned.es/index.php/REI/oai,Revista,Universidad Nacional de Educación a Distancia
"Rhythmica, Revista Española de Métrica Comparada",http://revistas.uned.es/index.php/rhythmica,http://revistas.uned.es/index.php/rhythmica/oai,Revista,Universidad Nacional de Educación a Distancia
"Espacio, Tiempo y Forma, Prehistoria y Arqueología",http://revistas.uned.es/index.php/ETFI,http://revistas.uned.es/index.php/ETFI/oai,Revista,Universidad Nacional de Educación a Distancia
"Espacio, Tiempo y Forma, Historia Antigua",http://revistas.uned.es/index.php/ETFII,http://revistas.uned.es/index.php/ETFII/oai,Revista,Universidad Nacional de Educación a Distancia
"Espacio, Tiempo y Forma, Historia Medieval",http://revistas.uned.es/index.php/ETFIII,http://revistas.uned.es/index.php/ETFIII/oai,Revista,Universidad Nacional de Educación a Distancia
"Espacio, Tiempo y Forma, Historia Moderna",http://revistas.uned.es/index.php/ETFIV,http://revistas.uned.es/index.php/ETFIV/oai,Revista,Universidad Nacional de Educación a Distancia
"Espacio, Tiempo y Forma, Historia Contemporánea",http://revistas.uned.es/index.php/ETFV,http://revistas.uned.es/index.php/ETFV/oai,Revista,Universidad Nacional de Educación a Distancia
"Espacio, Tiempo y Forma, Geografía",http://revistas.uned.es/index.php/ETFVI,http://revistas.uned.es/index.php/ETFVI/oai,Revista,Universidad Nacional de Educación a Distancia
"Espacio, Tiempo y Forma, Historia del Arte",http://revistas.uned.es/index.php/ETFVII,http://revistas.uned.es/index.php/ETFVII/oai,Revista,Universidad Nacional de Educación a Distancia
Revista de Humanidades,http://revistas.uned.es/index.php/rdh,http://revistas.uned.es/index.php/rdh/oai,Revista,Universidad Nacional de Educación a Distancia
